chunk_id,text,tokens,chunk_idx,dataset_type,type,sentence_count,source_file
wikipedia_ja_5per_chunk_84,地形 河川 セーヌ川 パリ市内を横断する川であり、パリのセーヌ河岸は世界遺産に登録されている。パリではセーヌ川の北部を右岸（Rive Droite）、南部を左岸（Rive Gauche）という。パリ市中心部にある川中島であるシテ島は、パリ市発祥の地である。シテ島の東にもうひとつサン・ルイ島という島がある。セーヌ川は重要な運路であり、パリ市内では観光船のほか運搬船も多く行き来する。パリ市東部郊外のごく近い場所でセーヌ川とマルヌ川が合流し、ベルシーからパリに入り、途中サン・ルイ島とシテ島を抜け、アンヴァリッドのあたりで南西に折れ曲がり、そのまま15区と16区を抜けていく。パリを抜けたあとは蛇行を繰り返し、ノルマンディー地方を経て大西洋へと流れていく。パリ市内には多くの橋がかかっており、歴史やいわくのある橋も多い。詳細はセーヌ川の項を参照。 ビエーヴル川 13区のトルビヤック地区やゴブラン地区には、セーヌ川の支流であるビエーヴル川という自然の川がかつて流れていた。エソンヌ県に端を発する小規模な川で、パリ市の直前で暗渠に入る。今はパリ市内では暗渠として完全に地下化してしまい、現在の一般の地図上でその存在を確認することはできないが、古地図などでその川の流れを見ることができる。 かつてはこの川を利用してゴブラン織の染色が行われていた。国立手工芸製作所（ゴブラン織り工場）はこの川の上に存在する。 現在、このビエーブル川の一部を暗渠から再び掘り返して親水公園にする計画 が立ち上がっている。 運河 サン・マルタン運河 パリ東部セーヌ右岸を南北に流れる運河。セーヌ川に面したサン・マルタン運河の出入口はアルスナル港という。ここからバスティーユ広場を経て、運河は地下水道となる。10区に入ったあたりで運河は地上に顔を出す。この辺りには水位を上下するための水門（閘門）がいくつかある。10区の運河沿いにはかつて革製品などの町工場が多く並んでいたが、今はそれらの工場は衰退しており、徐々に再開発の動きが進んでいる。最近は、景観を生かしてレストランが並ぶ。10区と19区の境にある地下鉄2号、5号、7号線のジョレス駅およびスタリングラッド駅付近にあるラ・ヴィレット運河まで出たところで、サン・マルタン運河の名称は終わる。今はサン・マルタン運河を走る運搬船はほとんどないが、観光船が走っている。 ウルク運河 サン・マルタン運河と一続きの運河だが、ラ・ヴィレット運河より以北はこの名称になる。パリ19区からパンタン市へ、さらに遠方のウルク川へとつながっている。メトロ5番は、終点、ボビニー＝パブロ・ピカソ駅手前でこのウルク運河沿いの地上部を走る。ラ・ヴィレット公園の手前でサン・ドニ運河と分岐（合流）している。 サン・ドニ運河 ラ・ヴィレット公園の手前でサン・ドニ運河と分岐・合流している。パリ市内では19区のごく一部を流れる。パリ郊外のオーベルヴィリエ市、サン＝ドニ市を経て、パリ北部で蛇行するセーヌ川下流と合流する。ウルク運河経由で水路をショートカットするためにつくられており、運搬船が頻繁に行き来している。,1451,84,wikipedia_ja_5per,llm_chunk,32,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_85,広場・公園 広場 コンコルド広場（1区） パリの中心部、テュイルリー庭園とシャンゼリゼ通りに挟まれて位置する。歴史ある広場で、フランス革命の後にはルイ16世やマリー・アントワネットの処刑が行われた。現在はツール・ド・フランスの終着点としても知られ、最終日には多くの愛好者が集まる。 ヴァンドーム広場（1区） アウステルリッツの戦いに勝利した記念にナポレオン・ボナパルト像の円柱が立っている。この広場および隣接するサントノレ通りには、（日本でのみ「グランサンク」と呼ばれている）五大高級宝飾店のほか、高級洋服店などが並ぶ。,286,85,wikipedia_ja_5per,llm_chunk,5,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_86,バスティーユ広場（4区、11区、12区の各境） フランス革命の発端となったバスティーユ襲撃の際のバスティーユ要塞があった場所で、要塞は革命後に取り壊されて現在の広場となった。広場中央にはバスティーユの象に置き換わり1830年におきた七月革命の記念柱が立っている。広場に面してオペラ・バスティーユがある。サン・マルタン運河出入口のアルスナル港にも面している。 ヴォージュ広場（4区） バスティーユ広場のすぐ近くだが奥まった場所にあり、赤い煉瓦と石造りの建物に囲まれたほぼ正方形の広場である。その赤い建物の一角にはヴィクトル・ユーゴーの住んだ家がある。フランス革命前は国王（ロワイヤル）広場と呼ばれていた。,339,86,wikipedia_ja_5per,llm_chunk,7,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_87,サン・ミッシェル広場（6区） カルチエ・ラタンの中心部に位置し、セーヌ川および対岸のシテ島、ノートルダム大聖堂に面している。本屋などが多くあるほか、広場裏手には安手のレストランが立ち並ぶ。,106,87,wikipedia_ja_5per,llm_chunk,2,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_88,シャルル・ド・ゴール広場（エトワール広場）（8区） アウステルリッツの戦いに勝利した記念に建立されたエトワール凱旋門を中心に、シャンゼリゼ通りを含め放射状に道路が伸びる、パリの顔とも言うべき広場。元はエトワール広場と呼ばれたが、第二次世界大戦後シャルル・ド・ゴール将軍をたたえて現在の呼称となった。通常はエトワール広場の呼称でも通じる。 1860年のパリ拡 張以前はパリの西の玄関だった。 レピュブリック広場（3区、10区、11区） 訳すと共和国広場。フランス共和国の象徴マリアンヌ像が置かれている。庶民的な地区に位置するが、広場としてはきわめて大きいそれのひとつ。マニフェスタシオン（抗議集会）がある際にはほとんどここが起点となる。 ナシオン広場（11区、12区） エトワール広場と同じく道が放射状に伸びる、1860年以前のパリの東の玄関。1841年、バスティーユの象の同広場への移設計画もあったが1843年に頓挫し、第二帝政時代に凱旋門が再建された。現在、「共和国の凱旋像 」と2本の柱が立っている。ロベスピエールの恐怖政治時代にはここで多数の反体制者がギロチンで処刑された。,532,88,wikipedia_ja_5per,llm_chunk,12,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_89,テルトル広場（18区） モンマルトルがパリに編入される以前はこの広場が村の中心だった。現在は絵描きが多く並ぶ一大観光名所となっている。 イタリア広場（13区） フォンテーヌブロー宮殿方面に向かうパリの南の玄関口。,117,89,wikipedia_ja_5per,llm_chunk,3,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_90,公園・庭園 公園はパルク（Parc）と呼ばれ、庭園はジャルダン（Jardin）と呼ばれ区別されている。 テュイルリー庭園（1区） パリの中心部、ルーヴル宮の正面に位置する。かつてテュイルリー宮殿があった。,107,90,wikipedia_ja_5per,llm_chunk,3,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_91,リュクサンブール庭園（6区） リュクサンブール宮殿（現・フランス上院議会）の正面に位置する庭園。カルチエ・ラタンに隣接し、学生たちの憩いの場でもある。,80,91,wikipedia_ja_5per,llm_chunk,2,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_92,シャン・ド・マルス公園（7区） エッフェル塔に登るとまず目に入るのが眼下に広がるこの公園の全景である。かつては軍事演習場だったところ、第2回目となる1867年パリ万博から数次の万博会場にもなった。 モンソー公園（8区） 1860年のオスマン男爵によるパリ大改造で公園に整備された。 ベルヴィル公園（20区） 主要なベルヴィル地区に位置する。高台になっており、パリを一望できるとても眺めのいい公園。 ビュット・ショーモン公園（19区） 同じく1860年のパリ大改造で整備され、昔の石切場跡を公園にした。,266,92,wikipedia_ja_5per,llm_chunk,6,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_93,パリ植物園（5区） その名の通り植物園で、動物園も併設する（ただしヴァンセンヌの森のパリ動物園よりは小さい）。敷地内には自然史博物館がある。,84,93,wikipedia_ja_5per,llm_chunk,2,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_94,モンスーリ公園（14区） これも1860年のパリ大改造で整備された。14区の外れにあり、国際大学都市に面している。 ジョルジュ・ブラッサンス公園（15区） 馬市場、家畜市場の跡を整備した公園で、銀色の巻貝のような劇場を併設する。馬市場の跡の19世紀の鉄骨屋根のテントの下では、定期的に古本市が開かれる。,166,94,wikipedia_ja_5per,llm_chunk,4,wikipedia_ja_5per.csv
wikipedia_ja_5per_chunk_95,ラ・ヴィレット公園（19区） 主要な地区に属するが、かつての食肉処理場跡および旧鉄道用地の広大な敷地を再開発して公園とした。広大な敷地内にはサン・ドニ運河が流れる（サン・マルタン運河につながる）。代表的な建物として、食肉処理場時代の19世紀の鉄骨建築ホールをそのまま流用したグランド・アール（見本市会場）、科学産業都市（博物館）および音楽都市（クラシック用コンサートホール）、ZENITH（ロック・ポップス用コンサートホール）、パリ国立高等音楽院現校舎などがある。 アンドレ・シトロエン公園（15区） 自動車会社シトロエンの工場跡および鉄道敷地跡を整備して公園にした。大きな芝生の広場がある公園で、現代的なデザインである。,341,95,wikipedia_ja_5per,llm_chunk,5,wikipedia_ja_5per.csv
